2025-12-17 19:50:42,386 - Epoch [9/80], Step [1000/1875], D Loss: -1.9176, G Loss: 15.3259, GP: 0.0088, D(x): -13.9332, D(G(z)): -15.9391
2025-12-17 19:50:48,804 - Epoch [9/80], Step [1200/1875], D Loss: -2.1596, G Loss: 16.3027, GP: 0.0178, D(x): -14.9148, D(G(z)): -17.2529
2025-12-17 19:50:56,237 - Epoch [9/80], Step [1400/1875], D Loss: -1.1798, G Loss: 16.7980, GP: 0.0078, D(x): -15.2863, D(G(z)): -16.5438
2025-12-17 19:51:02,816 - Epoch [9/80], Step [1600/1875], D Loss: -1.7023, G Loss: 16.6860, GP: 0.0098, D(x): -14.9680, D(G(z)): -16.7683
2025-12-17 19:51:09,247 - Epoch [9/80], Step [1800/1875], D Loss: -1.5725, G Loss: 16.8089, GP: 0.0092, D(x): -15.5501, D(G(z)): -17.2145
2025-12-17 19:51:18,338 - Epoch [10/80], Step [200/1875], D Loss: -1.6916, G Loss: 17.5614, GP: 0.0174, D(x): -15.5354, D(G(z)): -17.4011
2025-12-17 19:51:24,795 - Epoch [10/80], Step [400/1875], D Loss: -1.3436, G Loss: 15.1165, GP: 0.0151, D(x): -12.4509, D(G(z)): -13.9450
2025-12-17 19:51:31,234 - Epoch [10/80], Step [600/1875], D Loss: -1.8538, G Loss: 14.4649, GP: 0.0119, D(x): -12.5310, D(G(z)): -14.5035
2025-12-17 19:51:37,649 - Epoch [10/80], Step [800/1875], D Loss: -1.4740, G Loss: 13.2292, GP: 0.0081, D(x): -11.4789, D(G(z)): -13.0344
2025-12-17 19:51:44,040 - Epoch [10/80], Step [1000/1875], D Loss: -1.8568, G Loss: 14.6234, GP: 0.0083, D(x): -12.9979, D(G(z)): -14.9380
2025-12-17 19:51:50,553 - Epoch [10/80], Step [1200/1875], D Loss: -1.5231, G Loss: 14.5052, GP: 0.0116, D(x): -12.4623, D(G(z)): -14.1015
2025-12-17 19:51:56,941 - Epoch [10/80], Step [1400/1875], D Loss: -1.6025, G Loss: 13.0489, GP: 0.0099, D(x): -11.9677, D(G(z)): -13.6696
2025-12-17 19:52:03,340 - Epoch [10/80], Step [1600/1875], D Loss: -1.4590, G Loss: 16.9864, GP: 0.0061, D(x): -15.1913, D(G(z)): -16.7113
2025-12-17 19:52:09,744 - Epoch [10/80], Step [1800/1875], D Loss: -1.4740, G Loss: 16.4994, GP: 0.0106, D(x): -14.7465, D(G(z)): -16.3266
2025-12-17 19:52:18,868 - Epoch [11/80], Step [200/1875], D Loss: -1.4767, G Loss: 15.4481, GP: 0.0118, D(x): -13.6348, D(G(z)): -15.2298
2025-12-17 19:52:25,401 - Epoch [11/80], Step [400/1875], D Loss: -1.8169, G Loss: 17.2122, GP: 0.0082, D(x): -14.8118, D(G(z)): -16.7103
2025-12-17 19:52:31,932 - Epoch [11/80], Step [600/1875], D Loss: -1.8397, G Loss: 17.8065, GP: 0.0106, D(x): -15.6370, D(G(z)): -17.5832
2025-12-17 19:52:38,358 - Epoch [11/80], Step [800/1875], D Loss: -1.5258, G Loss: 14.6137, GP: 0.0055, D(x): -12.3216, D(G(z)): -13.9028
2025-12-17 19:52:44,815 - Epoch [11/80], Step [1000/1875], D Loss: -1.7619, G Loss: 16.1140, GP: 0.0085, D(x): -14.8753, D(G(z)): -16.7219
2025-12-17 19:52:51,234 - Epoch [11/80], Step [1200/1875], D Loss: -1.3742, G Loss: 15.3908, GP: 0.0090, D(x): -13.9271, D(G(z)): -15.3908
2025-12-17 19:52:57,654 - Epoch [11/80], Step [1400/1875], D Loss: -1.2496, G Loss: 15.5152, GP: 0.0123, D(x): -13.2862, D(G(z)): -14.6585
2025-12-17 19:53:04,106 - Epoch [11/80], Step [1600/1875], D Loss: -1.4387, G Loss: 12.7569, GP: 0.0088, D(x): -11.1795, D(G(z)): -12.7061
2025-12-17 19:53:10,534 - Epoch [11/80], Step [1800/1875], D Loss: -1.0365, G Loss: 14.4475, GP: 0.0066, D(x): -13.3262, D(G(z)): -14.4288
